,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
28,0.02,-0.07,1.1,1.11,-14.38,-1.55,24.02,1.0
29,0.12,-0.04,1.1,1.11,-26.52,-13.79,15.44,1.0
30,-0.02,-0.08,1.11,1.11,-49.91,-22.09,24.57,1.0
31,0.06,-0.05,1.16,1.16,-60.09,-6.51,19.93,1.0
32,0.04,-0.08,1.25,1.25,-98.95,35.94,3.59,1.0
33,0.19,-0.16,1.17,1.2,-119.82,82.49,-9.03,1.0
34,-0.61,-0.36,1.12,1.33,-99.45,132.08,-35.65,1.0
35,0.44,-0.01,0.52,0.68,-102.71,101.17,-21.9,1.0
36,0.33,0.25,0.53,0.68,-28.27,148.86,-21.26,1.0
37,0.87,0.14,0.79,1.18,-47.05,177.6,-16.07,7.0
38,1.41,0.03,-0.94,1.69,-14.23,105.97,-0.89,7.0
39,0.91,0.12,-0.05,0.92,-0.6,3.58,-0.42,7.0
40,0.88,0.12,0.0,0.89,-0.13,0.23,-0.73,7.0
41,0.88,0.12,0.0,0.89,-0.17,0.18,-0.74,7.0
42,0.88,0.12,0.0,0.89,-0.17,0.2,-0.73,7.0
43,0.88,0.13,0.01,0.89,-0.13,0.34,-0.72,7.0
44,0.88,0.12,0.0,0.89,-0.17,0.17,-0.78,7.0
45,0.88,0.13,0.0,0.89,-0.26,-0.06,-0.45,7.0
46,0.88,0.13,0.0,0.89,-1.3,-0.79,0.04,7.0
47,0.88,0.13,0.0,0.89,-0.49,-0.06,-0.53,7.0
48,0.88,0.13,0.0,0.89,0.35,0.6,-0.83,7.0
49,0.88,0.12,0.01,0.89,1.09,1.23,-0.96,7.0
50,0.88,0.12,0.0,0.89,-0.08,0.23,-0.8,7.0
51,0.88,0.12,0.0,0.89,-0.16,0.2,-0.77,7.0
52,0.88,0.12,0.0,0.89,-0.16,0.19,-0.76,5.0
53,0.88,0.12,0.0,0.89,-0.16,0.21,-0.77,5.0
54,0.88,0.12,0.0,0.89,-0.17,0.24,-0.75,5.0
55,0.88,0.12,0.0,0.89,-0.16,0.22,-0.74,5.0
56,0.88,0.12,0.0,0.89,-0.1,0.18,-0.72,5.0
57,0.88,0.12,0.0,0.89,0.11,0.08,-0.78,5.0
58,0.88,0.12,0.0,0.89,0.48,-0.17,-0.45,5.0
59,0.88,0.12,0.0,0.89,0.58,-0.27,-0.47,5.0
60,0.88,0.12,-0.07,0.89,-1.23,-7.58,-0.25,6.0
61,0.85,0.09,-0.12,0.87,4.8,-24.99,1.36,6.0
62,0.79,0.13,-0.18,0.82,9.33,-52.03,3.81,6.0
63,0.73,0.11,-0.12,0.74,13.91,-86.83,3.61,6.0
64,0.61,0.07,0.1,0.62,16.79,-103.53,3.54,6.0
65,0.45,0.08,0.33,0.56,14.85,-105.09,1.72,6.0
66,0.29,0.03,0.53,0.61,13.98,-92.65,1.84,6.0
67,0.16,0.07,0.68,0.7,11.36,-74.41,3.83,6.0
68,0.09,0.03,0.8,0.81,9.2,-56.85,0.55,6.0
69,0.04,0.02,0.86,0.86,6.66,-42.02,0.7,6.0
70,0.02,0.02,0.88,0.88,5.43,-34.58,0.81,6.0
71,0.01,0.01,1.0,1.0,4.38,-28.81,0.52,6.0
72,0.0,0.03,1.01,1.01,3.45,-22.28,-0.25,6.0
73,0.0,0.01,1.05,1.05,2.4,-16.74,-0.52,6.0
74,-0.0,0.03,1.08,1.08,1.34,-10.37,-0.46,6.0
75,0.0,0.02,1.08,1.08,1.01,-4.1,-0.74,6.0
76,-0.0,0.02,1.07,1.07,0.24,-1.21,-1.02,6.0
77,-0.0,0.02,1.05,1.05,0.17,-1.74,-0.76,6.0
78,-0.0,0.0,1.05,1.05,-0.09,-2.29,-1.36,6.0
79,-0.0,0.04,1.11,1.11,-0.84,-2.23,-0.47,6.0
80,-0.0,-0.0,1.08,1.08,-0.36,2.66,-0.99,6.0
