,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
50,0.88,0.12,0.0,0.89,-0.03,0.02,-0.69,5.0
51,0.88,0.12,0.0,0.89,-0.07,0.08,-0.7,5.0
52,0.88,0.12,0.0,0.89,-0.27,0.24,-0.69,5.0
53,0.88,0.12,0.01,0.89,-0.27,0.17,-0.67,5.0
54,0.88,0.12,0.0,0.89,0.08,-0.07,-0.69,5.0
55,0.87,0.12,0.01,0.88,-0.38,-1.71,-0.4,5.0
56,0.88,0.13,0.02,0.88,-0.17,0.58,-0.62,5.0
57,0.87,0.12,-0.01,0.88,0.28,0.52,-0.58,5.0
58,0.87,0.14,0.02,0.88,-0.01,0.97,-0.78,5.0
59,0.89,0.18,0.0,0.9,1.0,0.98,7.41,5.0
60,0.88,0.1,-0.01,0.88,-1.43,-0.47,-7.55,5.0
61,0.87,0.11,-0.05,0.88,-0.42,-2.62,-1.05,6.0
62,0.85,0.12,-0.14,0.87,-0.55,-19.07,2.36,6.0
63,0.81,0.1,-0.16,0.83,-1.75,-40.43,0.37,6.0
64,0.76,0.16,-0.14,0.79,-3.77,-74.97,2.9,6.0
65,0.64,0.12,0.04,0.65,-4.66,-94.84,4.37,6.0
66,0.5,0.17,0.26,0.59,-7.76,-98.43,6.97,6.0
67,0.35,0.16,0.33,0.51,-4.64,-95.9,6.55,6.0
68,0.32,0.2,0.61,0.72,-1.72,-84.13,20.61,6.0
69,0.0,0.33,0.72,0.79,-5.64,-66.08,21.77,6.0
70,0.05,0.25,0.78,0.82,-8.4,-58.07,4.04,6.0
71,0.05,0.35,0.9,0.97,-8.29,-53.01,5.21,6.0
72,0.01,0.27,0.97,1.01,-6.5,-44.17,2.36,6.0
73,0.02,0.35,1.06,1.12,-6.42,-42.13,0.6,6.0
74,0.01,0.34,1.23,1.28,-4.58,-28.14,0.58,6.0
75,0.01,0.34,1.21,1.26,-1.51,-10.42,-0.19,6.0
76,0.01,0.34,1.16,1.21,-0.9,-4.45,-0.82,6.0
