,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
33,-0.04,0.08,1.05,1.06,23.3,-1.36,-12.42,1.0
34,-0.02,0.02,1.04,1.04,22.88,-2.93,-20.46,1.0
35,0.03,-0.03,1.04,1.04,19.49,7.75,-9.14,1.0
36,-0.05,-0.02,0.98,0.98,9.24,8.42,4.03,1.0
37,-0.19,-0.0,1.15,1.16,-10.44,10.69,-3.11,1.0
38,0.02,0.0,1.05,1.05,-16.32,11.54,13.29,1.0
39,0.13,0.01,1.05,1.06,-5.8,3.31,18.12,1.0
40,0.03,0.05,1.06,1.06,-1.63,-6.45,14.85,1.0
41,0.02,0.14,1.06,1.07,0.78,0.37,-6.59,1.0
42,-0.03,0.07,1.05,1.05,0.73,-9.27,-26.87,1.0
43,0.07,0.04,1.05,1.05,3.07,-12.3,-25.74,1.0
44,0.01,0.02,1.04,1.04,11.26,-15.65,-22.69,1.0
45,-0.14,0.03,1.1,1.11,11.07,-7.64,-5.5,1.0
46,-0.01,0.08,1.03,1.04,0.17,7.96,-1.37,1.0
47,0.06,0.08,1.05,1.06,25.75,13.34,4.36,1.0
48,0.01,0.0,1.06,1.06,61.44,25.8,12.78,1.0
49,-0.1,0.04,1.03,1.04,79.01,56.79,14.78,1.0
50,-0.04,-0.06,1.09,1.09,62.19,76.11,6.25,1.0
51,0.15,-0.1,0.96,0.98,41.49,97.62,22.19,1.0
52,0.34,0.16,0.85,0.93,20.62,78.07,58.66,1.0
53,0.25,0.36,0.61,0.75,40.25,81.6,44.45,1.0
54,0.59,0.26,0.22,0.68,59.54,161.61,68.0,7.0
55,0.64,0.2,0.46,0.81,49.69,105.95,70.78,7.0
56,0.93,0.11,-0.14,0.95,-51.19,58.35,23.1,7.0
57,1.19,-0.05,-0.25,1.22,-12.82,113.83,29.94,7.0
58,0.94,0.15,-0.09,0.95,0.28,4.78,2.2,7.0
59,0.89,0.13,-0.0,0.9,-0.14,0.25,-0.65,7.0
60,0.89,0.12,0.0,0.9,-0.21,-0.3,-0.6,7.0
61,0.88,0.12,0.0,0.89,-2.04,-1.66,-0.25,7.0
62,0.88,0.13,0.0,0.89,-1.33,-0.8,-0.13,7.0
63,0.88,0.13,0.0,0.89,0.61,0.6,-0.89,7.0
64,0.89,0.13,0.0,0.89,0.55,0.79,-0.82,7.0
65,0.88,0.13,0.0,0.89,-0.45,-0.08,-0.66,7.0
66,0.88,0.13,0.0,0.89,-0.28,0.11,-0.7,7.0
67,0.88,0.13,0.0,0.89,-0.19,0.16,-0.71,7.0
68,0.88,0.13,0.0,0.89,-0.36,0.02,-0.71,7.0
69,0.88,0.13,0.0,0.89,-0.23,0.1,-0.68,5.0
70,0.88,0.13,0.0,0.89,-0.18,0.18,-0.72,5.0
71,0.88,0.13,0.0,0.89,-0.23,0.12,-0.7,5.0
72,0.88,0.13,0.0,0.89,-0.16,0.13,-0.67,5.0
73,0.88,0.13,0.0,0.89,-0.16,0.2,-0.69,5.0
74,0.88,0.13,0.0,0.89,-0.19,0.18,-0.68,5.0
75,0.88,0.13,0.0,0.89,-0.17,0.14,-0.75,5.0
76,0.88,0.13,0.0,0.89,-0.17,0.16,-0.73,5.0
77,0.88,0.13,0.0,0.89,-0.31,0.11,-0.71,5.0
78,0.88,0.13,0.0,0.89,-0.2,0.14,-0.71,5.0
79,0.88,0.13,-0.02,0.89,-1.67,-3.08,-0.51,5.0
80,0.88,0.16,-0.01,0.89,-5.68,-6.31,-1.49,5.0
81,0.86,0.12,0.03,0.87,-2.1,-2.11,-3.02,6.0
82,0.87,0.17,0.02,0.88,2.33,-1.56,-3.66,6.0
83,0.86,0.16,-0.08,0.88,-2.1,-3.76,-5.42,6.0
84,0.83,0.13,-0.2,0.86,-2.6,-25.45,-1.99,6.0
85,0.81,0.2,-0.14,0.85,1.47,-55.54,-3.21,6.0
86,0.7,0.14,-0.03,0.72,5.11,-74.2,-6.65,6.0
87,0.57,0.09,0.06,0.58,7.87,-84.57,-4.69,6.0
88,0.44,0.08,0.25,0.51,13.61,-91.18,2.05,6.0
89,0.32,0.11,0.45,0.56,16.16,-85.57,4.94,6.0
